# Constructed from biom file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#OTU ID,37.LLL.58.65,53.LLL.64,66.RM.65,62.LLL.65,54.RM.64,70.LLL.65,68.Buc.65,51.RLL.64,51.Buc.64,45.LLL.64,55.LLL.64,38.RM.64,50.BUC.64,68.LLL.65,770179.RM.65,770190.B.65,131016.N.RL.64,770195.B.65,770171.RM.64,57.RM.64,770187.B.65,110502BC.N.1.RL.64,770186.LLL.65,770172.LLL.64,770172.RM.64,770181.B.65,101018WG.N.1.RL.64,68.RML.65,50.RM.64,770180.B.65,770174.Brush.64,29.LLL.58.65,770187.LLL.65,59.LLL.64,67.BUC.65,770201.B.65,61.Buc.64,57.Buc.64,59.Buc.64,59.RM.64,46.RM.64,53.Buc.64,69.RML.65,67.LLL.65,770198.B.65,770179.LLL.65,42.RML.64,52.RLL.64,770185.RM.65,66.RLL.65,61.LM.64,770174.LLL.64,39.RM.58.65,40.RLL.58.65,770188.B.65,770193.B.65,62.BUC.65,41.LLL.58.65,55.Buc.64,37.RM.58.65,54.Buc.64,770202.B.65,770197.B.65,36.RLL.64,770197.LLL.65,45.RM.64,39.LLL.58.65,770190.LM.65,49.BUC.64,31.LLL.58.65,41.RM.58.65,770178.B.65,770181.RLL.65,770198.RM.65,46.Buc.64,770183.B.65,52.BUC.64,53.RM.64,110314CS.N.1.RL.64,61.RLL.64,70.RM.65,49.RM.64,54.RML.64,770182.B.65,36.RM.64,770174.RM.64,770173.LLL.64,67.RM.65,69.Buc.65,70.BUC.65,48.RM.64,57.LLL.64,770194.B.65,45.BUC.64,770187.RM.65,770198.LLL.65,770172.Brush.64,770191.B.65,110228CJ.N.1.RL.64,62.RM.65,101019AB.N.1.RL.64,110808JB.N.1.RL.64,55.RM.64,49.LLL.64,48.LLL.64,50.LLL.64,101109JD.N.1.RL.64,51.RM.64,101206DM.N.1.RL.64,110705RC.N.1.RL.64,770176.RM.64,770173.RM.64,48.BUC.64,770176.LLL.64,770175.RM.64,770186.RM.65,40.LM.58.65,770191.LLL.65,770177.LLL.65,33.LLL.58.65,770200.B.65,58.Buc.64,770188.RM.65,770190.RLL.65,770192.RM.65,770193.LLL.65,770184.B.65,66.Buc.65,29.Buc.58.65,770185.B.65,770179.B.65,770192.B.65,770176.Brush.64,42.Buc.64,770191.RM.65,770183.LLL.65,770180.RLL.65,770177.B.65,770186.B.65,38.LLL.64,770180.RM.65,770185.LLL.65,770175.Brush.64,29.RM.58.65,770178.RM.65,36.BUC.64,770173.Brush.64,770183.RM.65,770181.LM.65,770178.LLL.65,770193.RM.65,770203.1736.B.65,770195.RM.65,770171.Brush.64,770192.LLL.65,770195.LLL.65,31.RM.58.65,770177.RM.65,770188.LLL.65,33.RM.58.65
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__,0,0,0,0,0,0,0.007447729,0,0.000531227,0,0,0,0.000111431,0.000362188,0,0,0,0,0,0,0.000488448,0,0,0,0.008410934,0,0.021878484,0.000168424,0,0.000704952,2.72E-05,0,0,0.004114213,4.89E-05,0.000131208,5.69E-05,0,0.000334329,0.001429098,0.001982524,0,0,0,0,0,0,0,0,0,0,0,0.000147787,0,0,0,0.000736997,0,3.98E-05,0,0.000742731,0,0,0,0,0.000345911,0,0,0.000333183,0,0.000175408,0.001048687,0,0,0.001425061,0,0,0.000508177,0,0,0,0,0,0.001608803,0,0,0,0,0,0.000129947,0,0,0.00012305,0.001721407,0,0,1.64E-05,0.003932569,0,0,0,0,0.000625947,0,0,0,0.002094904,0,0.008890043,0,0,0,0,0,0.001911577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14E-05,8.22E-05,0,0.008579151,0.003272557,0.003112311,0.002315735,0,0,0,0.000604143,0,0,0,1.73E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__BS11;g__,0,0,0,0,0,0,0.000409967,0,1.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002633281,0,0,0,0,0,0,0,0,0,0,0,1.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__5-7N15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0,0,0.002306805,0,0,0,0.000182207,0,0,0.103297416,0,0.090333044,1.59E-05,0,0.00517909,0,0,8.27E-05,0,0,0,0,0,0,0.000858259,0,0,3.37E-05,0,5.04E-05,0,0,0,3.52E-05,0,0,0,0,0,0,0,1.51E-05,0.000714484,0.004611141,0,0,0,0,0,0.000451948,0,0.002032908,0,0,2.42E-05,0,0,0,0,0,0,0,0,0.001599859,0,0.003516762,0,0,2.38E-05,0,0,3.44E-05,0,0,0,0,0,0.001616927,0.00241793,0,0.000750484,0,0,0,0,3.92E-05,0,0.001253814,0,0,0.003030476,5.64E-05,1.37E-05,0.003488719,0,0,0,0.001388774,0,0,3.70E-05,0,0.000461224,0.016069358,0.060851927,0,0,3.63E-05,0.006748645,0,0,0.000132144,0.019839288,0,0,0,0.000136715,0,0,0.015896739,0,0,0,0,0,0,0,0,0,3.95E-05,0,0,2.03E-05,0.000164325,0,0,0,0,0,0,0,0,0,0.001303031,0,0.020867875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae;g__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001078326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__,0,0,0,0,0,0,0.000250535,0,0,0,2.26E-05,0,0,8.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001422096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006572,0,0,0,0,0.000624142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000533789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Dysgonomonas,0,0,0.002336379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001755521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001910786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000257275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter,0,0,0,0,0,0,0.001639867,0,0.001469729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000989903,0.000343303,0,0,6.74E-05,0,8.81E-05,4.08E-05,0,0,0,1.63E-05,0.000118087,0.000255929,0,0.000107848,0.000515654,0,0,0,0,0.000691187,0,0,0,0,0,0,0,0,2.85E-05,0.000412246,0,0.000368499,0,2.65E-05,0,0.000268647,0,1.57E-05,0.000421941,0,4.32E-05,0,0,0.000737761,0.022510561,0,0,0,0,6.55E-05,0.003637977,0,0,0,0,0,0,0,0.002477557,0,0,0,0,0,0,0,0,2.73E-05,0.000298377,0,0,4.09E-05,0.005747601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97E-05,0,0,0,0,0,0,0,0.000164891,0,0.000577112,0,0,0,0,0,0,0.000224824,0,0,0.001002492,0,0.001137949,0,9.21E-05,0,0,0.025497114,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides,0,0,0,0,0,0,0,0,0,0.001741878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006518383,0,0,0,0,0,0,0,0,0,0,0,0.000461224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas,0,0.00061121,0.001567444,0.000234412,0.00060324,0.000218455,0.039698447,0.00159256,0.001505144,0.001822896,0.002279961,3.77E-05,0.00114615,0.002615799,0.000338819,0.002804955,0,0.01135518,0.000534351,0.000721341,0.015190739,0,0.000100351,0.007424272,0.006050723,0,0.018589744,0.003671641,8.89E-05,0.014413757,0.009075717,0,0.005661066,0.01142837,0.004414256,0.012202322,0.006497754,0.005915015,0.003451139,0.01292081,0.00161539,0.000587597,0.000357242,0.000164684,0.010206032,0,3.47E-05,0.000191452,0,0.001291281,0.00020004,0,0.001477869,2.85E-05,7.27E-05,2.99E-05,0.000526427,0.000126027,0.001340465,0,0.001106195,0.000222119,0.002273583,0,0,0.030959038,0.001474752,0.001124744,0,0,8.77E-05,0.006240545,0,0,0.002342342,0,0.000235315,4.62E-05,0,0,0.002093455,0,0,0.016168474,0,0.005716971,8.32E-05,0.001797133,0.000509391,0.002252415,0,0.000563952,0.012168278,0.021552021,0.017520894,0.002340531,0.007677402,0.019649094,0,0,0,0,0.002207287,0,0.000106758,0,0.000584624,0.002688465,0.036014406,0,0,0.001387512,0,0,0,0,0,0,0,0,0.000438801,0.007348917,3.46E-05,0.000545182,0,0.000171064,0.00529029,0.00586842,0,0.00094753,0.000575739,0.006150835,0.00236017,0.000143784,0.000507786,0,0.007731866,0.010573613,0.038339796,0.000101843,0.005528587,0.005455881,2.88E-05,0,0.015945674,0,0.002853536,0.010754406,0,0.020594048,0.000129545,0.002918288,0,0.009981266,0.000810986,0,0.001603592,3.73E-05,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella,0,0,0,0,0.001637366,0,0.001981506,0,0.065836772,0,0.000270886,0,0.000175106,0,0,0.000448793,0,0,0,0,0.000341914,0,0,0.000445456,0.001802343,0.003073397,0.000752508,0.001785293,0,0.008094363,0.000475524,0,0,0.001019762,9.77E-05,0.000459227,0.000454985,0.000463923,0.000463747,0.002062615,0.002423085,0,0,0,0.005000074,0,0,0,0,0,0,0.005209326,0.00022168,0,0.000739618,9.98E-06,0.000407981,0,9.29E-05,0,0.000869153,0,0.001552308,0,0.010772128,0.000317085,0.002241623,0,2.38E-05,0,0,0.000206299,0,0.02608593,0.0004095,0,9.80E-06,0.004065416,0,0,0,0,0,0.000884842,0,0,0,8.36E-05,2.21E-05,0.000332087,0,0,0.000300789,0.00174436,0,0.004021757,0.000147171,0.005568847,0,0,0,0,0.001746063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69E-05,0.000692953,0,0,0,0,3.99E-05,0,0.000138182,0.000191913,0,0,0,0,0,0,0.001793186,0.008673728,0,0.001618123,0,0.000258918,0,0,0,8.65E-05,0,0,0,0,7.34E-05,0,0,0,0,0.001496686,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__,0,0,0,0,0,0,0,0,0,0,0,0.000980651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52E-05,0.000213516,0,0,0,0,0,0,0,9.08E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella,0.055092889,0.059165088,0.019666992,0.01148617,0.015641158,0.001092275,0.174190316,0.085934514,0.120287571,0.076521105,0.393033703,0.05770754,0.052340852,0.040645499,0.033349468,0.418364599,3.63E-05,0.011933964,0.000152672,0.000110975,0.037561667,5.70E-05,0.063020572,0.182488616,0.306612882,0.060426108,0.103149387,0.236938727,0.121737327,0.060009064,0.020678505,0.262192243,0.040631848,0.212673184,0.10967227,0.077911172,0.031877382,0.187439291,0.055218231,0.201429098,0.303840223,0.041237269,0.003373953,0.014698011,0.144090354,0.00012536,0.131476594,0.030775858,0.250851454,0.189108048,0.046409282,0.000190585,0.227591813,0.452423084,0.309936344,0.136373162,0.157506844,0.285429226,0.23040068,0.118190757,0.105768015,0.507171264,0.246722905,0.108702532,0.28876334,0.401530656,0.341375649,0.278527607,0.087627026,0.049004225,0.315777934,0.405824508,0.089765538,0.176935788,0.151433251,0.188287489,0.005941701,0.120437956,4.65E-05,0.04360985,0.008610815,0.149771154,0.015125956,0.205959008,0.141560084,0.009123659,0.03424458,0.257742299,0.083451453,0.018365844,0.02664532,0.031242951,0.314857604,0.169042209,0.114422851,0.104994231,0.140547965,0.026510464,3.04E-05,0.043274786,0.000333395,8.62E-05,0.353594254,0.021039262,0.02391374,0.028944889,0.035808243,0.036257947,0.120859154,0.012204632,0.00792231,0.04975223,0.014073637,0.000144311,0.196304284,5.58E-05,0.018251418,0.061134742,4.41E-05,0,0.052217316,0.080853725,0.334245721,0.188292218,0.049619117,0.046572296,0.189832603,0.093947943,0.060123221,0.260551147,0.02750262,0.21508702,0.155669495,0.061704051,0.12161476,0.146021859,0.338655734,0.063194344,0.168966415,0.443969175,0.366235167,0.333648096,0.061622555,0.063273675,0.113380282,0.016951575,0.015201563,0.076026194,0.332166433,0.041589093,0.04685206,0.026925336,0.000115835,0.040723565,0.031844723,0,0.048802651,7.45E-05,0.127148648,0.00022941
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__RF16;g__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__,0,0,0,0,0,0,0,0,0,0.00202544,0,0.023799645,0,0.000241458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47E-05,0,0,0,0,0,0,2.85E-05,0,0,0,0,0,0,0,0,0,0.000439522,0,0.000331498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.02711359,0.049375467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11E-05,0,0,0,0,0,0,0,0,0,0,0,0.009090389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__AF12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Blvii28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003142356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__,0,0,0,0,0,0.001572877,0,0,0,0.008101758,0,0.510428846,0,0.000482917,0,0,0,5.51E-05,0,0,2.44E-05,0,0,0.001088893,0.001287388,0,0,0.000101054,0.001125826,6.29E-05,0,9.08E-06,0,0,0.000358353,3.94E-05,0,0,0,0,7.34E-05,7.53E-05,0,0,1.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58E-05,0,0,0.007067511,0,0.005332795,5.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000281096,0,0,0.000961257,2.21E-05,0,0,0,1.37E-05,0,0,3.30E-05,0,0,0,0,0,0,0,0.144182451,0.380271165,0,0,0,0.023750041,0,0,0,0.104462705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48E-05,0,4.07E-05,0.001252978,0,0,0,0,1.37E-05,0.002817666,0,0,0,0,0,0.110371048,0,0,0,0,0,0,0,0,5.41E-05,0,0,3.73E-05,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003379885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter,0,0,0,0,0,0,0.00011388,0,8.85E-05,0,0,0.003281409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000481258,0,0,0,0,0,0.008227953,0.003629764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05E-05,0,0,0,0,0,0,0,0,0,0,0,0.00051455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__,0,0,0,0,0,0,0.000318863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29E-05,2.72E-05,0,0,0,0,9.18E-05,0,0,0,0,0,0,0.004842615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026208,0,0,0,0,0,0,0,0,0.000611345,0,0,0,0,0,0,0,0,0,0.000298377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella],0,0.0102072,0.002513826,0.004258478,0.001206481,0.00087382,0.028834328,0.006242833,0.001540559,0.000486105,0.036411657,0.002677932,0.015791401,0.002776772,0.055663117,0.024380666,0,0,0,0.000776828,0.039051434,0,0,0.075034647,0.122130198,0.001666927,0.041499443,0.046484993,0.058898468,0.021853521,0.009768624,0.001361755,0.045425493,0.077326113,0.010603987,0.023827331,0.006412444,0.00168172,0.024017773,0.136412523,0.208972759,0.007005966,0.018338427,0.003334843,0.031750467,4.18E-05,3.47E-05,0.008902503,0.128242075,0.024534332,0,0,0.048732727,0.000770592,0.014101243,0.000578825,0.027874289,0.087840534,0.01073699,0,0.025079014,2.12E-05,0.006805068,0.021518987,0.007909605,0.042100257,0.004129306,0.02305726,0.001070944,0,0.119145764,0.021867694,0,0.062027856,0.007452907,3.55E-05,0.002147248,0.012057655,0,0.002269913,0.001026978,0.004975942,0.002867746,0.062598539,0.03016163,3.92E-05,0.008904423,0.008985665,0.00325567,0.001689311,0.007032992,0.005244755,0.001927783,0.003901857,0.102373041,0.032833361,0.029417777,0.00055001,0,0,0,0,0.030967912,0.005963885,0,0,0.023531131,0.003705722,0.027254145,0,0,0.005219689,9.08E-05,0,0,5.58E-05,0.006835737,0,0,0,0.000438801,0.023500899,0.058693091,0.006542183,0,0.001197451,0.007182438,0.021065098,5.00E-05,0.007027518,0.035872983,5.24E-05,0.018047163,0.001766494,0.020480704,0,0.089365987,0.007440691,0.013921813,0.007502461,0.067107156,0.015108593,0.000373993,0.000268271,0.017002012,0.000257275,0.008595196,0,0.00010002,0.025320081,0.001079541,0.005597974,2.90E-05,0.001289887,0.003730536,0,0.013897798,0,0.022525527,0.00022941
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__p-2534-18B5;g__BE24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000139353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__;g__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000711048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002753196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005227679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
