index	count	name
422.0	7.0	Sergef
423.0	1.0	Tacc2
424.0	5.0	Rbmx2
425.0	7.0	Syp
426.0	2.0	Wdr13
427.0	23.0	F8
428.0	5.0	Cstf2
429.0	3.0	Chic1
430.0	4.0	Plxna3
431.0	1.0	Eif4ebp1
432.0	0.0	Smim19
433.0	0.0	Adam9
434.0	6.0	Star
435.0	2.0	Sorbs2
436.0	3.0	Cbr4
437.0	0.0	Smarca5
438.0	5.0	Tmem38a
439.0	2.0	Rrad
440.0	23.0	Car7
441.0	3.0	Zfp90
442.0	3.0	Mre11a
443.0	1.0	Ldhd
444.0	37.0	Dbndd1
445.0	7.0	Arv1
446.0	4.0	Nectin1
447.0	1.0	4833427G06Rik
448.0	2.0	Alg9
449.0	5.0	Tex12
450.0	6.0	Bud13
451.0	3.0	Tagln
452.0	23.0	Ddx25
453.0	18.0	Nlrx1
454.0	7.0	Abcg4
455.0	0.0	Dock6
456.0	0.0	Myo1e
457.0	2.0	Itga11
458.0	0.0	Fam46a
459.0	1.0	Usp28
460.0	0.0	Ube2q2
461.0	2.0	Gsta4
462.0	2.0	Lrrc1
463.0	2.0	Zic1
464.0	2.0	Plscr4
465.0	3.0	Dapk2
466.0	3.0	Csnk1g1
467.0	4.0	Tipin
468.0	1.0	Dbr1
469.0	2.0	Nme6
470.0	0.0	Mlh1
471.0	3.0	Ephb1
472.0	25.0	Mansc1
473.0	6.0	Arhgef17
474.0	0.0	Hspa13
475.0	10.0	Fam207a
476.0	2.0	Foxj3
477.0	0.0	Slc35d2
478.0	2.0	Gga1
479.0	4.0	Abhd10
480.0	3.0	Trim45
481.0	3.0	Wdr3
482.0	3.0	Ipo13
483.0	5.0	Cacul1
484.0	3.0	Gtpbp6
485.0	2.0	Tagap
486.0	0.0	Fan1
487.0	1.0	Rbfox2
488.0	3.0	Pdpr
489.0	17.0	AW554918
490.0	5.0	Fuk
491.0	2.0	Fkbpl
492.0	0.0	Exoc6b
493.0	6.0	B3galt2
494.0	5.0	Tesk2
495.0	8.0	Rnf43
496.0	2.0	Hdac11
497.0	3.0	Agpat1
498.0	2.0	Thoc5
499.0	4.0	Neurl1b
500.0	3.0	Ice1
501.0	3.0	Papd7
502.0	3.0	Chst11
503.0	4.0	Xpot
504.0	3.0	Tdg
505.0	1.0	Pcdh11x
506.0	4.0	Cpne7
507.0	2.0	Cactin
508.0	20.0	Pygo1
509.0	4.0	Cog7
510.0	1.0	Rundc1
511.0	6.0	Zc3h12b
512.0	4.0	Heatr5a
513.0	2.0	Helq
514.0	3.0	Vps13c
515.0	2.0	Gdpd5
516.0	1.0	Ccl7
517.0	1.0	Capn5
518.0	8.0	Dcaf10
519.0	1.0	Trmt10b
520.0	3.0	Gtf3c4
521.0	2.0	Cep19
522.0	3.0	Lysmd3
523.0	3.0	Ibtk
524.0	2.0	Ttc38
525.0	4.0	Mettl25
526.0	2.0	Tmtc2
527.0	13.0	Sugp2
528.0	0.0	Vezt
529.0	4.0	Tm6sf2
530.0	0.0	Pphln1
531.0	8.0	Snapc4
532.0	3.0	Qsox2
533.0	2.0	Chst12
534.0	18.0	Tmtc3
535.0	3.0	Dnajc12
536.0	16.0	Klhl13
537.0	2.0	Zfp157
538.0	3.0	Kirrel2
539.0	4.0	Bcorl1
540.0	2.0	Tmem177
541.0	0.0	Pml
542.0	1.0	Tns2
543.0	5.0	Zfp113
544.0	2.0	Rbmxl1
545.0	7.0	Prmt9
546.0	2.0	Cyb561d2
547.0	2.0	Atg101
548.0	4.0	Thap1
549.0	2.0	Mospd3
550.0	2.0	Fgf2
551.0	5.0	Kin
552.0	1.0	Lsm1
553.0	0.0	Pafah2
554.0	6.0	Slc2a12
555.0	0.0	Bcdin3d
556.0	1.0	Zfp60
557.0	2.0	Phc3
558.0	3.0	Lzts3
559.0	3.0	Phf12
560.0	8.0	N4bp2
561.0	3.0	Fam76b
562.0	1.0	Egr2
563.0	23.0	Pcdh18
564.0	1.0	Ankrd13b
565.0	1.0	Ccr7
566.0	4.0	Rapgefl1
567.0	0.0	Haus6
568.0	0.0	Cdon
569.0	18.0	Tbc1d32
570.0	4.0	Slamf7
571.0	2.0	Fbxo8
572.0	3.0	Cep44
573.0	1.0	Usp38
574.0	1.0	Slc22a23
575.0	3.0	Ovca2
576.0	1.0	Tsr1
577.0	1.0	Usp5
578.0	3.0	Mesd
579.0	3.0	Jarid2
580.0	23.0	Cbfa2t2
581.0	1.0	Cul7
582.0	14.0	Reep2
583.0	0.0	Smurf1
584.0	3.0	Fam206a
585.0	6.0	Zfp653
586.0	1.0	Mtg1
587.0	8.0	Fam173b
588.0	0.0	Adgrg6
589.0	2.0	Zc3hc1
590.0	5.0	Tbc1d19
591.0	8.0	Rlbp1
592.0	5.0	E130309D02Rik
593.0	1.0	Mettl22
594.0	1.0	Smarcal1
595.0	31.0	Prss23
596.0	3.0	Alg1
597.0	0.0	Dcxr
598.0	7.0	Ubn1
599.0	0.0	Asb6
600.0	3.0	Dse
601.0	4.0	Foxp3
602.0	3.0	Nploc4
603.0	0.0	Trp53rka
604.0	2.0	Htatip2
605.0	8.0	Alkbh4
606.0	1.0	Dnajc11
607.0	8.0	Zfand1
608.0	3.0	2410089E03Rik
609.0	2.0	Zc3h10
610.0	2.0	Mcph1
611.0	20.0	Eva1c
612.0	0.0	Urb1
613.0	2.0	Ptger4
614.0	1.0	Timeless
615.0	5.0	Mrps35
616.0	3.0	Ndp
617.0	0.0	Zfp704
618.0	4.0	Mrps28
619.0	1.0	Pacsin1
620.0	2.0	Rprd1a
621.0	4.0	Pvr
622.0	1.0	Abhd11
623.0	3.0	Otud6b
624.0	1.0	C3ar1
625.0	1.0	Plppr2
626.0	2.0	Ildr2
627.0	1.0	Dnph1
628.0	1.0	Clcf1
629.0	2.0	Ap1g2
630.0	1.0	Oard1
631.0	4.0	Zmynd15
632.0	9.0	Msantd4
633.0	1.0	Arhgap12
634.0	4.0	Wnk3
635.0	0.0	Rusc1
636.0	7.0	Dmxl2
637.0	5.0	Tox
638.0	0.0	Dicer1
639.0	1.0	Hibch
640.0	4.0	Zfp281
641.0	3.0	Cep78
642.0	5.0	Prelp
643.0	4.0	Sdk2
644.0	4.0	Ccdc74a
645.0	1.0	Rragb
646.0	16.0	Bbox1
647.0	4.0	Rasl12
648.0	12.0	Mpped1
649.0	2.0	Coq5
650.0	3.0	Cpsf2
651.0	2.0	Myrip
652.0	2.0	Nfrkb
653.0	1.0	Cmklr1
654.0	0.0	Tbc1d22b
655.0	0.0	Abhd14a
656.0	4.0	Nxt2
657.0	4.0	Tmem183a
658.0	3.0	Ikbke
659.0	7.0	Zmym6
660.0	2.0	Mios
661.0	5.0	Dnal1
662.0	1.0	Mier2
663.0	3.0	Ube2q1
664.0	5.0	4632404H12Rik
665.0	19.0	Alkbh5
666.0	10.0	Arrdc4
667.0	25.0	Stn1
668.0	2.0	Atpaf2
669.0	5.0	Naa25
670.0	3.0	Rnf214
671.0	4.0	Foxo4
672.0	3.0	Nemp2
673.0	13.0	Ispd
674.0	2.0	Uevld
675.0	1.0	2510009E07Rik
676.0	4.0	Unc5cl
677.0	0.0	Fem1a
678.0	6.0	D830025C05Rik
679.0	4.0	Adamtsl5
680.0	23.0	Naalad2
681.0	4.0	2900052L18Rik
682.0	3.0	Mrpl50
683.0	0.0	Irf2bp1
684.0	4.0	Pcdhb14
685.0	2.0	Fam109a
686.0	2.0	Tnip3
687.0	4.0	S1pr4
688.0	2.0	Nxpe4
689.0	2.0	Fam46c
690.0	4.0	9930012K11Rik
691.0	5.0	Dok7
692.0	8.0	Fads6
693.0	3.0	4930503L19Rik
694.0	2.0	Kctd21
695.0	2.0	Slc25a26
696.0	1.0	1110012L19Rik
697.0	0.0	6330549D23Rik
698.0	0.0	Gprin3
699.0	37.0	Ttll13
700.0	3.0	Zfp560
701.0	1.0	St7l
702.0	3.0	Pid1
703.0	1.0	Serpinb9
704.0	4.0	Gapt
705.0	5.0	Snx12
706.0	4.0	Pik3r6
707.0	1.0	Usp27x
708.0	3.0	Gjb2
709.0	3.0	Cmtr2
710.0	4.0	Ticam1
711.0	2.0	Tet1
712.0	3.0	Dync2h1
713.0	2.0	Cdh19
714.0	2.0	Taf9b
715.0	1.0	Dnah14
716.0	0.0	Atmin
717.0	1.0	Ctdspl
718.0	0.0	Zbtb44
719.0	0.0	Gpr68
720.0	2.0	Fbxo30
721.0	4.0	Msl3l2
722.0	5.0	Tshz2
723.0	5.0	Palm3
724.0	1.0	Ino80c
725.0	22.0	A630023P12Rik
